course_code,course_name,cycle,institution_code,institution_name,reference
9002,Administração Pública,Licenciatura - 1º ciclo,3054,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,5.4.290
9002,Administração Pública,Licenciatura - 1º ciclo,3102,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,5.4.369
9002,Administração Pública,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.39
9002,Administração Pública,Licenciatura - 1º ciclo,0502,Universidade de Coimbra - Faculdade de Direito,5.4.76
9002,Administração Pública,Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.131
9002,Administração Pública,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.155
8102,Administração Pública (regime pós-laboral),Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.131
8363,Administração Pública e Políticas do Território (regime pós-laboral),Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.132
9670,Administração de Publicidade e Marketing,Licenciatura - 1º ciclo,3124,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",5.4.415
9003,Agronomia,Licenciatura - 1º ciclo,3021,Instituto Politécnico de Beja - Escola Superior Agrária,5.4.236
9003,Agronomia,Licenciatura - 1º ciclo,3051,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,5.4.281
9003,Agronomia,Licenciatura - 1º ciclo,3061,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,5.4.298
9003,Agronomia,Licenciatura - 1º ciclo,3125,Instituto Politécnico de Portalegre - Escola Superior de Biociências de Elvas,5.4.408
9003,Agronomia,Licenciatura - 1º ciclo,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,5.4.453
9003,Agronomia,Licenciatura - 1º ciclo,3161,Instituto Politécnico de Viana do Castelo - Escola Superior Agrária,5.4.491
9003,Agronomia,Licenciatura - 1º ciclo,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.95
9003,Agronomia,Licenciatura - 1º ciclo,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,5.4.213
9003,Agronomia,Licenciatura - 1º ciclo,0203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,5.4.32
8419,Agronomia (regime pós-laboral),Licenciatura - 1º ciclo,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,5.4.454
L347,Análise e Engenharia de Dados,Licenciatura - 1º ciclo,0903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,5.4.184
9933,Animação e Produção Artística,Licenciatura - 1º ciclo,3042,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,5.4.265
9005,Animação Sociocultural,Licenciatura - 1º ciclo,3091,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",5.4.342
9005,Animação Sociocultural,Licenciatura - 1º ciclo,3112,Instituto Politécnico de Lisboa - Escola Superior de Educação,5.4.395
9005,Animação Sociocultural,Licenciatura - 1º ciclo,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,5.4.481
9005,Animação Sociocultural,Licenciatura - 1º ciclo,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,5.4.215
9675,Animação Socioeducativa,Licenciatura - 1º ciclo,3062,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,5.4.302
8093,Animação Socioeducativa (regime pós-laboral),Licenciatura - 1º ciclo,3062,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,5.4.303
9848,Animação Turística,Licenciatura - 1º ciclo,3105,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,5.4.379
9448,Antropologia,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.1
9448,Antropologia,Licenciatura - 1º ciclo,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,5.4.68
9448,Antropologia,Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.132
9448,Antropologia,Licenciatura - 1º ciclo,0902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,5.4.179
9006,Arqueologia,Licenciatura - 1º ciclo,0505,Universidade de Coimbra - Faculdade de Letras,5.4.79
9006,Arqueologia,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,5.4.115
9006,Arqueologia,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.156
9006,Arqueologia,Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,5.4.206
9006,Arqueologia,Licenciatura - 1º ciclo,0902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,5.4.179
9257,Arquitetura,Mestrado Integrado,6800,ISCTE - Instituto Universitário de Lisboa,5.4.1
9257,Arquitetura,Mestrado Integrado,0400,Universidade da Beira Interior,5.4.51
9257,Arquitetura,Mestrado Integrado,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,5.4.68
9257,Arquitetura,Mestrado Integrado,0603,Universidade de Évora - Escola de Artes,5.4.87
9257,Arquitetura,Mestrado Integrado,1501,Universidade de Lisboa - Faculdade de Arquitetura,5.4.105
9257,Arquitetura,Mestrado Integrado,1518,Universidade de Lisboa - Instituto Superior Técnico,5.4.141
9257,Arquitetura,Mestrado Integrado,1000,Universidade do Minho,5.4.156
9257,Arquitetura,Mestrado Integrado,1102,Universidade do Porto - Faculdade de Arquitetura,5.4.194
8258,Arquitetura Paisagista,Licenciatura - 1º ciclo,1515,Universidade de Lisboa - Instituto Superior de Agronomia,5.4.129
8258,Arquitetura Paisagista,Licenciatura - 1º ciclo,0203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,5.4.32
8258,Arquitetura Paisagista,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,5.4.195
9898,Arte e Design,Licenciatura - 1º ciclo,3042,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,5.4.266
9898,Arte e Design,Licenciatura - 1º ciclo,3062,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,5.4.303
9904,Arte Multimédia,Licenciatura - 1º ciclo,1502,Universidade de Lisboa - Faculdade de Belas-Artes,5.4.106
L284,Artes e Cinema Digital,Licenciatura - 1º ciclo,3162,Instituto Politécnico de Viana do Castelo - Escola Superior de Educação,5.4.495
8413,Artes e Humanidades,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,5.4.115
9681,Artes Performativas,Licenciatura - 1º ciclo,3181,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,5.4.511
9007,Artes Plásticas,Licenciatura - 1º ciclo,3103,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,5.4.357
9007,Artes Plásticas,Licenciatura - 1º ciclo,5402,Universidade do Porto - Faculdade de Belas-Artes,5.4.194
9347,Artes Plásticas e Multimédia,Licenciatura - 1º ciclo,3181,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,5.4.511
9347,Artes Plásticas e Multimédia,Licenciatura - 1º ciclo,0603,Universidade de Évora - Escola de Artes,5.4.88
L122,Artes Plásticas e Tecnologias Artísticas,Licenciatura - 1º ciclo,3162,Instituto Politécnico de Viana do Castelo - Escola Superior de Educação,5.4.496
9817,Artes Visuais,Licenciatura - 1º ciclo,1306,Universidade da Madeira - Faculdade de Artes e Humanidades,5.4.146
9817,Artes Visuais,Licenciatura - 1º ciclo,0201,Universidade do Algarve - Faculdade de Ciências Humanas e Sociais,5.4.29
9817,Artes Visuais,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.157
8307,Artes Visuais e Tecnologias,Licenciatura - 1º ciclo,3112,Instituto Politécnico de Lisboa - Escola Superior de Educação,5.4.395
8264,Artes Visuais e Tecnologias Artísticas,Licenciatura - 1º ciclo,3131,Instituto Politécnico do Porto - Escola Superior de Educação,5.4.420
8276,Assessoria de Direção,Licenciatura - 1º ciclo,3063,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,5.4.317
9009,Assessoria e Tradução,Licenciatura - 1º ciclo,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,5.4.441
9829,Assessoria e Tradução (regime pós-laboral),Licenciatura - 1º ciclo,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,5.4.441
L008,Atividade Física e Estilos de Vida Saudáveis,Licenciatura - 1º ciclo,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,5.4.457
8141,Audiologia,Licenciatura - 1º ciclo,7210,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,5.4.312
8141,Audiologia,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,5.4.429
9010,Audiovisual e Multimédia,Licenciatura - 1º ciclo,3022,Instituto Politécnico de Beja - Escola Superior de Educação,5.4.238
9010,Audiovisual e Multimédia,Licenciatura - 1º ciclo,3113,Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social,5.4.392
L299,Automação e Sistemas de Produção,Licenciatura - 1º ciclo,3014,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",5.4.228
9540,Bioengenharia,Licenciatura - 1º ciclo,3064,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,5.4.322
9540,Bioengenharia,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,5.4.223
9540,Bioengenharia,Licenciatura - 1º ciclo,0203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,5.4.32
9540,Bioengenharia,Licenciatura - 1º ciclo,1105,Universidade do Porto - Faculdade de Engenharia,5.4.203
9687,Bioinformática,Licenciatura - 1º ciclo,3154,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,5.4.485
9687,Bioinformática,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,5.4.195
9011,Biologia,Licenciatura - 1º ciclo,1309,Universidade da Madeira - Faculdade de Ciências da Vida,5.4.154
9011,Biologia,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.39
9011,Biologia,Licenciatura - 1º ciclo,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,5.4.68
9011,Biologia,Licenciatura - 1º ciclo,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.96
9011,Biologia,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,5.4.108
9011,Biologia,Licenciatura - 1º ciclo,1515,Universidade de Lisboa - Instituto Superior de Agronomia,5.4.129
9011,Biologia,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,5.4.223
9011,Biologia,Licenciatura - 1º ciclo,0203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,5.4.33
9011,Biologia,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,5.4.196
9011,Biologia,Licenciatura - 1º ciclo,0160,Universidade dos Açores - Faculdade de Ciências e Tecnologia,5.4.24
9688,Biologia Aplicada,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.157
L029,Biologia e Biotecnologia,Licenciatura - 1º ciclo,3041,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,5.4.257
L259,Biologia e Biotecnologia Alimentar,Licenciatura - 1º ciclo,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,5.4.454
9348,Biologia Celular e Molecular,Licenciatura - 1º ciclo,0903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,5.4.184
9012,Biologia e Geologia,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.39
9012,Biologia e Geologia,Licenciatura - 1º ciclo,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.96
9012,Biologia e Geologia,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,5.4.224
9012,Biologia e Geologia,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.157
8262,Biologia Humana,Licenciatura - 1º ciclo,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.97
9013,Biologia Marinha,Licenciatura - 1º ciclo,3105,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,5.4.379
9013,Biologia Marinha,Licenciatura - 1º ciclo,0521,Universidade de Coimbra - Faculdade de Ciências e Tecnologia (Campus Figueira da Foz),5.4.75
9013,Biologia Marinha,Licenciatura - 1º ciclo,0203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,5.4.33
9690,Biomecânica,Licenciatura - 1º ciclo,3102,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,5.4.370
9015,Bioquímica,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.52
9015,Bioquímica,Licenciatura - 1º ciclo,1307,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,5.4.149
9015,Bioquímica,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.40
9015,Bioquímica,Licenciatura - 1º ciclo,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,5.4.69
9015,Bioquímica,Licenciatura - 1º ciclo,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.97
9015,Bioquímica,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,5.4.109
9015,Bioquímica,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,5.4.224
9015,Bioquímica,Licenciatura - 1º ciclo,0203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,5.4.34
9015,Bioquímica,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.158
9015,Bioquímica,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,5.4.196
9015,Bioquímica,Licenciatura - 1º ciclo,0903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,5.4.185
L089,Biorrecursos,Licenciatura - 1º ciclo,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,5.4.448
9016,Biotecnologia,Licenciatura - 1º ciclo,3061,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,5.4.299
9016,Biotecnologia,Licenciatura - 1º ciclo,3105,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,5.4.380
9016,Biotecnologia,Licenciatura - 1º ciclo,3154,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,5.4.485
9016,Biotecnologia,Licenciatura - 1º ciclo,3161,Instituto Politécnico de Viana do Castelo - Escola Superior Agrária,5.4.492
9016,Biotecnologia,Licenciatura - 1º ciclo,3185,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,5.4.509
9016,Biotecnologia,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.52
9016,Biotecnologia,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.40
9016,Biotecnologia,Licenciatura - 1º ciclo,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.98
9016,Biotecnologia,Licenciatura - 1º ciclo,0203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,5.4.34
L390,Biotecnologia,Licenciatura - 1º ciclo,0140,Universidade dos Açores - Faculdade de Ciências Agrárias e do Ambiente,5.4.18
L093,Biotecnologia Alimentar,Licenciatura - 1º ciclo,3051,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,5.4.282
L101,Biotecnologia Medicinal,Licenciatura - 1º ciclo,7040,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,5.4.345
L101,Biotecnologia Medicinal,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,5.4.429
8083,Ciclo Básico de Medicina,Prep. Mestrado Integrado,1309,Universidade da Madeira - Faculdade de Ciências da Vida,5.4.155
8083,Ciclo Básico de Medicina,Prep. Mestrado Integrado,0160,Universidade dos Açores - Faculdade de Ciências e Tecnologia,5.4.25
L406,Cidades e Comunidades Sustentáveis Inteligentes,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.53
8571,Ciênc de Engenharia-Eng Mecânica; Eng Eletrotécnica e de Computadores (Pre),Preparat licenciatura 1 ciclo,0160,Universidade dos Açores - Faculdade de Ciências e Tecnologia,5.4.25
L352,Ciência Animal,Licenciatura - 1º ciclo,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,5.4.213
9696,Ciência de Computadores,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,5.4.196
L188,Ciência de Dados,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.2
L188,Ciência de Dados,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.158
L188,Ciência de Dados,Licenciatura - 1º ciclo,0906,Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação,5.4.192
L405,Ciência de Dados,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,5.4.109
L283,Ciência de Dados e Inteligência Artificial,Licenciatura - 1º ciclo,3092,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,5.4.348
L310,Ciência de Dados para a Gestão,Licenciatura - 1º ciclo,3063,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,5.4.317
L189,Ciência de Dados (regime pós-laboral),Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.2
9694,Ciência da Informação,Licenciatura - 1º ciclo,0505,Universidade de Coimbra - Faculdade de Letras,5.4.79
9694,Ciência da Informação,Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,5.4.206
9019,Ciência Política,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.3
9019,Ciência Política,Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.133
9019,Ciência Política,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.158
9020,Ciência Política e Relações Internacionais,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.53
9020,Ciência Política e Relações Internacionais,Licenciatura - 1º ciclo,0902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,5.4.180
9350,Ciência e Tecnologia dos Alimentos,Licenciatura - 1º ciclo,3021,Instituto Politécnico de Beja - Escola Superior Agrária,5.4.237
9818,Ciência e Tecnologia Animal,Licenciatura - 1º ciclo,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.98
9022,Ciências Agrárias,Licenciatura - 1º ciclo,0140,Universidade dos Açores - Faculdade de Ciências Agrárias e do Ambiente,5.4.19
9379,Ciências do Ambiente,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,5.4.225
9379,Ciências do Ambiente,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.159
L010,Ciências da Arte e do Património,Licenciatura - 1º ciclo,1502,Universidade de Lisboa - Faculdade de Belas-Artes,5.4.106
9819,Ciências Bioanalíticas,Licenciatura - 1º ciclo,0504,Universidade de Coimbra - Faculdade de Farmácia,5.4.78
9351,Ciências Biomédicas,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.54
9351,Ciências Biomédicas,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.40
9351,Ciências Biomédicas,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,5.4.225
9351,Ciências Biomédicas,Licenciatura - 1º ciclo,0206,Universidade do Algarve - Faculdade de Medicina e Ciências Biomédicas,5.4.38
L068,Ciências Biomédicas Laboratoriais,Licenciatura - 1º ciclo,7040,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,5.4.346
L068,Ciências Biomédicas Laboratoriais,Licenciatura - 1º ciclo,7015,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,5.4.271
L068,Ciências Biomédicas Laboratoriais,Licenciatura - 1º ciclo,7020,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,5.4.293
L068,Ciências Biomédicas Laboratoriais,Licenciatura - 1º ciclo,7210,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,5.4.313
L068,Ciências Biomédicas Laboratoriais,Licenciatura - 1º ciclo,7250,Instituto Politécnico de Lisboa - Escola Superior de Saúde de Lisboa,5.4.397
L068,Ciências Biomédicas Laboratoriais,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,5.4.430
L068,Ciências Biomédicas Laboratoriais,Licenciatura - 1º ciclo,7035,Universidade do Algarve - Escola Superior de Saúde,5.4.338
L256,Ciências Biomédicas e da Saúde,Licenciatura - 1º ciclo,0605,Universidade de Évora - Escola de Saúde e Desenvolvimento Humano,5.4.103
9397,Ciências da Computação,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.159
9023,Ciências da Comunicação,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.54
9023,Ciências da Comunicação,Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.133
9023,Ciências da Comunicação,Licenciatura - 1º ciclo,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,5.4.216
9023,Ciências da Comunicação,Licenciatura - 1º ciclo,3081,Universidade do Algarve - Escola Superior de Educação e Comunicação,5.4.329
9023,Ciências da Comunicação,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.159
9023,Ciências da Comunicação,Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,5.4.206
9023,Ciências da Comunicação,Licenciatura - 1º ciclo,0902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,5.4.180
9025,Ciências da Cultura,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.54
9707,Ciências do Desporto,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.55
9707,Ciências do Desporto,Licenciatura - 1º ciclo,0508,Universidade de Coimbra - Faculdade de Ciências do Desporto e Educação Física,5.4.67
9707,Ciências do Desporto,Licenciatura - 1º ciclo,0605,Universidade de Évora - Escola de Saúde e Desenvolvimento Humano,5.4.103
9707,Ciências do Desporto,Licenciatura - 1º ciclo,1510,Universidade de Lisboa - Faculdade de Motricidade Humana,5.4.125
9707,Ciências do Desporto,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,5.4.226
9707,Ciências do Desporto,Licenciatura - 1º ciclo,1111,Universidade do Porto - Faculdade de Desporto,5.4.200
9026,Ciências da Educação,Licenciatura - 1º ciclo,1308,Universidade da Madeira - Faculdade de Ciências Sociais,5.4.152
9026,Ciências da Educação,Licenciatura - 1º ciclo,0507,Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação,5.4.86
9026,Ciências da Educação,Licenciatura - 1º ciclo,0604,Universidade de Évora - Escola de Ciências Sociais,5.4.89
9026,Ciências da Educação,Licenciatura - 1º ciclo,1109,Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação,5.4.211
9821,Ciências da Educação e da Formação,Licenciatura - 1º ciclo,0201,Universidade do Algarve - Faculdade de Ciências Humanas e Sociais,5.4.29
9045,Ciências Empresariais,Licenciatura - 1º ciclo,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,5.4.435
8097,Ciências Empresariais (regime pós-laboral),Licenciatura - 1º ciclo,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,5.4.436
9494,Ciências Farmacêuticas,Mestrado Integrado,0400,Universidade da Beira Interior,5.4.55
9494,Ciências Farmacêuticas,Mestrado Integrado,0504,Universidade de Coimbra - Faculdade de Farmácia,5.4.78
9494,Ciências Farmacêuticas,Mestrado Integrado,0605,Universidade de Évora - Escola de Saúde e Desenvolvimento Humano,5.4.104
9494,Ciências Farmacêuticas,Mestrado Integrado,1505,Universidade de Lisboa - Faculdade de Farmácia,5.4.115
9494,Ciências Farmacêuticas,Mestrado Integrado,0203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,5.4.35
9494,Ciências Farmacêuticas,Mestrado Integrado,1106,Universidade do Porto - Faculdade de Farmácia,5.4.205
8031,Ciências Farmacêuticas (Preparatórios),Prep. Mestrado Integrado,0140,Universidade dos Açores - Faculdade de Ciências Agrárias e do Ambiente,5.4.19
L009,Ciências Florestais e Recursos Naturais,Licenciatura - 1º ciclo,3061,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,5.4.299
9040,Ciências da Linguagem,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,5.4.116
9040,Ciências da Linguagem,Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,5.4.207
9040,Ciências da Linguagem,Licenciatura - 1º ciclo,0902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,5.4.180
9041,Ciências do Mar,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.41
9708,Ciências do Meio Aquático,Licenciatura - 1º ciclo,1110,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,5.4.212
L206,"Ciências Militares Aeronáuticas, especialidade de Administração Aeronáutica",Licenciatura - 1º ciclo,7712,Instituto Universitário Militar - Academia da Força Aérea,II.12
L219,"Ciências Militares Aeronáuticas, Especialidade de Engenharia",Licenciatura - 1º ciclo,7712,Instituto Universitário Militar - Academia da Força Aérea,II.12
L289,"Ciências Militares Aeronáuticas, especialidade de Piloto Aviador",Licenciatura - 1º ciclo,7712,Instituto Universitário Militar - Academia da Força Aérea,II.12
L201,"Ciências Militares Navais, ramo de Administração Naval",Licenciatura - 1º ciclo,7710,Instituto Universitário Militar - Escola Naval,II.13
L216,"Ciências Militares Navais, ramo de Engenharia Naval",Licenciatura - 1º ciclo,7710,Instituto Universitário Militar - Escola Naval,II.13
L325,"Ciências Militares Navais, ramo de Marinha e Fuzileiros",Licenciatura - 1º ciclo,7710,Instituto Universitário Militar - Escola Naval,II.13
L195,"Ciências Militares, no Ramo de Administração",Licenciatura - 1º ciclo,7711,Instituto Universitário Militar - Academia Militar,II.12
L323,"Ciências Militares, ramo Exército",Licenciatura - 1º ciclo,7711,Instituto Universitário Militar - Academia Militar,II.12
L324,"Ciências Militares, ramo Segurança",Licenciatura - 1º ciclo,7711,Instituto Universitário Militar - Academia Militar,II.12
9046,Ciências Musicais,Licenciatura - 1º ciclo,0902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,5.4.181
9554,Ciências da Nutrição,Licenciatura - 1º ciclo,1507,Universidade de Lisboa - Faculdade de Medicina,5.4.123
9554,Ciências da Nutrição,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,5.4.226
9554,Ciências da Nutrição,Licenciatura - 1º ciclo,1101,Universidade do Porto - Faculdade de Ciências da Nutrição e da Alimentação,5.4.199
9554,Ciências da Nutrição,Licenciatura - 1º ciclo,0901,Universidade Nova de Lisboa - Faculdade de Ciências Médicas,5.4.178
A017,Ciências do Oceano (ensino em inglês),Licenciatura - 1º ciclo,0160,Universidade dos Açores - Faculdade de Ciências e Tecnologia,5.4.26
