course_code,course_name,cycle,institution_code,institution_name,institution_sigla,reference,estatisticas_do_curso,detalhes_do_curso,nota_ult_col_2023_1a,nota_ult_col_2023_2a,nota_ult_col_2024_1a,nota_ult_col_2024_2a,nota_ult_col_2025_1a,nota_ult_col_2025_2a
9770,Engenharia Informática (Curso Europeu),Licenciatura - 1º ciclo,3064,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,ISEC,5.4.325,https://infocursos.medu.pt/dges.asp?code=3064&codc=9770,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9770&code=3064,142.7,,139.2,153.5,125.5,128.5
L346,Engenharia Informática Aplicada,Licenciatura - 1º ciclo,3012,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,ESTGA,5.4.231,https://infocursos.medu.pt/dges.asp?code=3012&codc=L346,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L346&code=3012,,,139.2,146,118.5,121.5
L224,Engenharia Informática e Computação,Licenciatura - 1º ciclo,1105,Universidade do Porto - Faculdade de Engenharia,FEUP,5.4.204,https://infocursos.medu.pt/dges.asp?code=1105&codc=L224,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L224&code=1105,171.3,177.5,170.8,181.3,167.3,183
9121,Engenharia Informática e de Computadores,Licenciatura - 1º ciclo,7105,Escola Superior Náutica Infante D. Henrique,ENIDH,5.4.390,https://infocursos.medu.pt/dges.asp?code=7105&codc=9121,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9121&code=7105,133.9,137.2,132.2,139.1,120.8,120.3
9121,Engenharia Informática e de Computadores,Licenciatura - 1º ciclo,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,ISEL,5.4.405,https://infocursos.medu.pt/dges.asp?code=3118&codc=9121,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9121&code=3118,142.5,148,139,145.5,116.3,135
9121,Engenharia Informática e de Computadores,Licenciatura - 1º ciclo,1518,Universidade de Lisboa - Instituto Superior Técnico,IST,5.4.143,https://infocursos.medu.pt/dges.asp?code=1518&codc=9121,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9121&code=1518,179.5,180.5,180,185,166.3,180.8
9121,Engenharia Informática e de Computadores,Licenciatura - 1º ciclo,1519,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),IST,5.4.146,https://infocursos.medu.pt/dges.asp?code=1519&codc=9121,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9121&code=1519,171,177.5,174.5,182,136.3,157.5
L052,Engenharia Informática e Multimédia,Licenciatura - 1º ciclo,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,ISEL,5.4.405,https://infocursos.medu.pt/dges.asp?code=3118&codc=L052,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L052&code=3118,135.5,144,131.5,144,118.8,112.8
L119,"Engenharia Informática, Redes e Telecomunicações",Licenciatura - 1º ciclo,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,ISEL,5.4.405,https://infocursos.medu.pt/dges.asp?code=3118&codc=L119,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L119&code=3118,139.2,150,134.4,148.8,112,118.5
9885,Engenharia Informática (regime pós-laboral),Licenciatura - 1º ciclo,3064,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,ISEC,5.4.326,https://infocursos.medu.pt/dges.asp?code=3064&codc=9885,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9885&code=3064,137.7,147.9,130.2,,,111
9885,Engenharia Informática (regime pós-laboral),Licenciatura - 1º ciclo,3102,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,ESTG,5.4.374,https://infocursos.medu.pt/dges.asp?code=3102&codc=9885,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9885&code=3102,121.5,149.4,119.6,143.8,,112.5
9885,Engenharia Informática (regime pós-laboral),Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE,5.4.5,https://infocursos.medu.pt/dges.asp?code=6800&codc=9885,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9885&code=6800,145,154,141.5,152.8,136,151.8
9122,Engenharia Informática e Telecomunicações,Licenciatura - 1º ciclo,3186,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,ESTGL,5.4.515,https://infocursos.medu.pt/dges.asp?code=3186&codc=9122,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9122&code=3186,108.4,113.5,118.5,121,,
9745,Engenharia de Máquinas Marítimas,Licenciatura - 1º ciclo,7105,Escola Superior Náutica Infante D. Henrique,ENIDH,5.4.390,https://infocursos.medu.pt/dges.asp?code=7105&codc=9745,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9745&code=7105,121.7,124.9,125.4,114.1,114.3,116
9096,Engenharia de Materiais,Licenciatura - 1º ciclo,300,Universidade de Aveiro,UA,5.4.45,https://infocursos.medu.pt/dges.asp?code=300&codc=9096,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9096&code=300,,,,,,
9096,Engenharia de Materiais,Licenciatura - 1º ciclo,1518,Universidade de Lisboa - Instituto Superior Técnico,IST,5.4.143,https://infocursos.medu.pt/dges.asp?code=1518&codc=9096,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9096&code=1518,146.3,160.8,153.5,175,151.3,
9096,Engenharia de Materiais,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.166,https://infocursos.medu.pt/dges.asp?code=1000&codc=9096,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9096&code=1000,136.8,137.8,142.2,159.4,116.3,139.5
9096,Engenharia de Materiais,Licenciatura - 1º ciclo,1105,Universidade do Porto - Faculdade de Engenharia,FEUP,5.4.204,https://infocursos.medu.pt/dges.asp?code=1105&codc=9096,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9096&code=1105,148.8,163.3,150.5,175.8,148.5,163
9096,Engenharia de Materiais,Licenciatura - 1º ciclo,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,NOVA FCT,5.4.187,https://infocursos.medu.pt/dges.asp?code=903&codc=9096,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9096&code=903,,,,,,
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,3043,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,ESTiG,5.4.277,https://infocursos.medu.pt/dges.asp?code=3043&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=3043,,,,,,
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,3064,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,ISEC,5.4.326,https://infocursos.medu.pt/dges.asp?code=3064&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=3064,119.7,116.3,123.6,138.1,123.5,129
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,3102,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,ESTG,5.4.374,https://infocursos.medu.pt/dges.asp?code=3102&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=3102,125.1,129.5,122.7,128,120.3,119.5
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,ISEL,5.4.406,https://infocursos.medu.pt/dges.asp?code=3118&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=3118,130.2,142.8,133.8,150.5,121.3,139.3
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,ESTSetúbal,5.4.489,https://infocursos.medu.pt/dges.asp?code=3152&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=3152,124.7,119.8,124.4,121.5,132,112.5
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,3243,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,ESTA,5.4.472,https://infocursos.medu.pt/dges.asp?code=3243&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=3243,,,,122.1,135,
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,3163,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,ESTG,5.4.501,https://infocursos.medu.pt/dges.asp?code=3163&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=3163,148.2,117.4,117.2,121.3,116.8,121.3
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,3182,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,ESTGV,5.4.520,https://infocursos.medu.pt/dges.asp?code=3182&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=3182,122.6,119.1,120.2,122.9,121.8,127.5
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,ISEP,5.4.451,https://infocursos.medu.pt/dges.asp?code=3135&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=3135,163.6,176,166.4,164.5,155.8,159.5
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,300,Universidade de Aveiro,UA,5.4.45,https://infocursos.medu.pt/dges.asp?code=300&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=300,,,,,,
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,FCTUC,5.4.72,https://infocursos.medu.pt/dges.asp?code=501&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=501,,,,,,
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,1518,Universidade de Lisboa - Instituto Superior Técnico,IST,5.4.144,https://infocursos.medu.pt/dges.asp?code=1518&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=1518,173,178.5,179.3,183,175,183.5
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,ECT,5.4.222,https://infocursos.medu.pt/dges.asp?code=1203&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=1203,133,143.7,131.4,150.4,126,141
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,3083,Universidade do Algarve - Instituto Superior de Engenharia,ISE,5.4.337,https://infocursos.medu.pt/dges.asp?code=3083&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=3083,120.9,148.1,136.8,136.6,125.5,130.3
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.166,https://infocursos.medu.pt/dges.asp?code=1000&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=1000,164.8,,169.6,169.4,159.8,168.8
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,1105,Universidade do Porto - Faculdade de Engenharia,FEUP,5.4.204,https://infocursos.medu.pt/dges.asp?code=1105&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=1105,175.3,,178.8,178.8,179.8,187.5
9123,Engenharia Mecânica,Licenciatura - 1º ciclo,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,NOVA FCT,5.4.188,https://infocursos.medu.pt/dges.asp?code=903&codc=9123,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9123&code=903,,,,,,
9936,Engenharia Mecânica Automóvel,Licenciatura - 1º ciclo,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,ISEP,5.4.451,https://infocursos.medu.pt/dges.asp?code=3135&codc=9936,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9936&code=3135,147,157,151.2,158.9,143,158.3
L295,Engenharia Mecânica Computacional,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.60,https://infocursos.medu.pt/dges.asp?code=400&codc=L295,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L295&code=400,,,,,,
L222,Engenharia Mecânica Militar,Licenciatura - 1º ciclo,7711,Instituto Universitário Militar - Academia Militar,AM,II.13,https://infocursos.medu.pt/dges.asp?code=7711&codc=L222,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L222&code=7711,,,,,,
9886,Engenharia Mecânica (regime pós-laboral),Licenciatura - 1º ciclo,3102,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,ESTG,5.4.375,https://infocursos.medu.pt/dges.asp?code=3102&codc=9886,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9886&code=3102,,,,110.8,,
9751,Engenharia Mecatrónica,Licenciatura - 1º ciclo,3163,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,ESTG,5.4.501,https://infocursos.medu.pt/dges.asp?code=3163&codc=9751,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9751&code=3163,,153,,127.6,,
9751,Engenharia Mecatrónica,Licenciatura - 1º ciclo,602,Universidade de Évora - Escola de Ciências e Tecnologia,ECT,5.4.100,https://infocursos.medu.pt/dges.asp?code=602&codc=9751,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9751&code=602,,,,,,
L231,Engenharia de Micro e Nanotecnologias,Licenciatura - 1º ciclo,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,NOVA FCT,5.4.188,https://infocursos.medu.pt/dges.asp?code=903&codc=L231,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L231&code=903,,,,,,
L228,Engenharia Militar,Licenciatura - 1º ciclo,7711,Instituto Universitário Militar - Academia Militar,AM,II.13,https://infocursos.medu.pt/dges.asp?code=7711&codc=L228,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L228&code=7711,,,,,,
L236,Engenharia de Minas e Geo-Ambiente,Licenciatura - 1º ciclo,1105,Universidade do Porto - Faculdade de Engenharia,FEUP,5.4.205,https://infocursos.medu.pt/dges.asp?code=1105&codc=L236,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L236&code=1105,121,120.8,126.5,130.5,129,147.5
L239,Engenharia de Minas e Recursos Energéticos,Licenciatura - 1º ciclo,1518,Universidade de Lisboa - Instituto Superior Técnico,IST,5.4.144,https://infocursos.medu.pt/dges.asp?code=1518&codc=L239,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L239&code=1518,136,,130.3,137.8,129.5,148.3
L162,Engenharia Naval e Oceânica,Licenciatura - 1º ciclo,1518,Universidade de Lisboa - Instituto Superior Técnico,IST,5.4.144,https://infocursos.medu.pt/dges.asp?code=1518&codc=L162,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L162&code=1518,158.3,,172.3,178,163.8,166
L426,Engenharia Naval e Oceânica,Licenciatura - 1º ciclo,501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,FCTUC,5.4.72,https://infocursos.medu.pt/dges.asp?code=501&codc=L426,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L426&code=501,,,,,,
L229,Engenharia de Polímeros,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.166,https://infocursos.medu.pt/dges.asp?code=1000&codc=L229,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L229&code=1000,127.4,131.2,133,136.6,129,146.3
8397,Engenharia de Proteção Civil,Licenciatura - 1º ciclo,3051,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,ESA,5.4.283,https://infocursos.medu.pt/dges.asp?code=3051&codc=8397,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8397&code=3051,,,,,,
9125,Engenharia Química,Licenciatura - 1º ciclo,3043,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,ESTiG,5.4.278,https://infocursos.medu.pt/dges.asp?code=3043&codc=9125,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9125&code=3043,,,,,,
9125,Engenharia Química,Licenciatura - 1º ciclo,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,ISEP,5.4.451,https://infocursos.medu.pt/dges.asp?code=3135&codc=9125,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9125&code=3135,130.3,132.5,134.6,145.5,131.5,152
9125,Engenharia Química,Licenciatura - 1º ciclo,300,Universidade de Aveiro,UA,5.4.45,https://infocursos.medu.pt/dges.asp?code=300&codc=9125,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9125&code=300,,,,,,
9125,Engenharia Química,Licenciatura - 1º ciclo,501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,FCTUC,5.4.73,https://infocursos.medu.pt/dges.asp?code=501&codc=9125,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9125&code=501,,,,,,
9125,Engenharia Química,Licenciatura - 1º ciclo,1518,Universidade de Lisboa - Instituto Superior Técnico,IST,5.4.144,https://infocursos.medu.pt/dges.asp?code=1518&codc=9125,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9125&code=1518,143.3,150.3,156.5,169.3,153.5,155
9125,Engenharia Química,Licenciatura - 1º ciclo,1105,Universidade do Porto - Faculdade de Engenharia,FEUP,5.4.205,https://infocursos.medu.pt/dges.asp?code=1105&codc=9125,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9125&code=1105,159.8,172.8,164,183,165.3,166.5
9126,Engenharia Química e Biológica,Licenciatura - 1º ciclo,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,ISEL,5.4.406,https://infocursos.medu.pt/dges.asp?code=3118&codc=9126,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9126&code=3118,121.6,115.2,122.2,126.4,119.5,119.3
9126,Engenharia Química e Biológica,Licenciatura - 1º ciclo,3124,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",ESTGD,5.4.417,https://infocursos.medu.pt/dges.asp?code=3124&codc=9126,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9126&code=3124,,,,,,
9126,Engenharia Química e Biológica,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.167,https://infocursos.medu.pt/dges.asp?code=1000&codc=9126,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9126&code=1000,140.8,154.4,148,147.8,128.8,124.8
9126,Engenharia Química e Biológica,Licenciatura - 1º ciclo,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,NOVA FCT,5.4.188,https://infocursos.medu.pt/dges.asp?code=903&codc=9126,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9126&code=903,,,,,,
L153,Engenharia de Redes e Sistemas de Computadores,Licenciatura - 1º ciclo,3163,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,ESTG,5.4.502,https://infocursos.medu.pt/dges.asp?code=3163&codc=L153,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L153&code=3163,120.2,121.7,128.3,114.5,,120.5
8316,Engenharia de Sistemas,Licenciatura - 1º ciclo,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,ISEP,5.4.452,https://infocursos.medu.pt/dges.asp?code=3135&codc=8316,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8316&code=3135,148.1,151.1,147.9,159.9,116.5,154.3
L416,Engenharia de Sistemas de Computadores,Licenciatura - 1º ciclo,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,ISEL,5.4.406,https://infocursos.medu.pt/dges.asp?code=3118&codc=L416,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L416&code=3118,,,,,,
8409,Engenharia de Sistemas Informáticos,Licenciatura - 1º ciclo,3032,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,EST,5.4.255,https://infocursos.medu.pt/dges.asp?code=3032&codc=8409,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8409&code=3032,149.7,167.7,155.3,154.2,119,134.8
8417,Engenharia de Sistemas Informáticos (regime pós- laboral),Licenciatura - 1º ciclo,3032,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,EST,5.4.256,https://infocursos.medu.pt/dges.asp?code=3032&codc=8417,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8417&code=3032,128.4,150.2,135.6,153.4,189.5,121.5
L269,Engenharia de Sistemas e Tecnologias Informáticas,Licenciatura - 1º ciclo,3083,Universidade do Algarve - Instituto Superior de Engenharia,ISE,5.4.338,https://infocursos.medu.pt/dges.asp?code=3083&codc=L269,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L269&code=3083,114.6,128.4,128.6,120.4,,126.5
L417,Engenharia de Software Industrial,Licenciatura - 1º ciclo,3014,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",ESAN,5.4.228,https://infocursos.medu.pt/dges.asp?code=3014&codc=L417,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L417&code=3014,,,,,,
9098,Engenharia de Telecomunicações e Informática,Licenciatura - 1º ciclo,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,ISEP,5.4.452,https://infocursos.medu.pt/dges.asp?code=3135&codc=9098,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9098&code=3135,139.3,157.9,145.4,151.8,121.8,150
9098,Engenharia de Telecomunicações e Informática,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE,5.4.5,https://infocursos.medu.pt/dges.asp?code=6800&codc=9098,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9098&code=6800,131.8,139.5,127.5,139.5,131.5,144
9098,Engenharia de Telecomunicações e Informática,Licenciatura - 1º ciclo,1519,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),IST,5.4.146,https://infocursos.medu.pt/dges.asp?code=1519&codc=9098,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9098&code=1519,134,146.8,124.3,131.3,121,120.3
9098,Engenharia de Telecomunicações e Informática,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.167,https://infocursos.medu.pt/dges.asp?code=1000&codc=9098,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9098&code=1000,116.4,124.8,123,135.2,121.5,118.5
9127,Engenharia Têxtil,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.167,https://infocursos.medu.pt/dges.asp?code=1000&codc=9127,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9127&code=1000,123.4,127.2,123.8,129.6,127.5,115.5
9128,Engenharia Topográfica,Licenciatura - 1º ciclo,3092,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,ESTG,5.4.352,https://infocursos.medu.pt/dges.asp?code=3092&codc=9128,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9128&code=3092,,,,,,
9129,Engenharia Zootécnica,Licenciatura - 1º ciclo,3041,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,ESA,5.4.259,https://infocursos.medu.pt/dges.asp?code=3041&codc=9129,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9129&code=3041,,,,,,
9129,Engenharia Zootécnica,Licenciatura - 1º ciclo,3185,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,ESAV,5.4.510,https://infocursos.medu.pt/dges.asp?code=3185&codc=9129,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9129&code=3185,,,,,136.5,
9129,Engenharia Zootécnica,Licenciatura - 1º ciclo,1515,Universidade de Lisboa - Instituto Superior de Agronomia,ISA,5.4.130,https://infocursos.medu.pt/dges.asp?code=1515&codc=9129,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9129&code=1515,123.3,115.3,123.8,127.5,118,127.3
9752,Enologia,Licenciatura - 1º ciclo,3041,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,ESA,5.4.260,https://infocursos.medu.pt/dges.asp?code=3041&codc=9752,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9752&code=3041,,102,,,,
9752,Enologia,Licenciatura - 1º ciclo,602,Universidade de Évora - Escola de Ciências e Tecnologia,ECT,5.4.100,https://infocursos.medu.pt/dges.asp?code=602&codc=9752,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9752&code=602,,,,,,
9752,Enologia,Licenciatura - 1º ciclo,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,ECAV,5.4.214,https://infocursos.medu.pt/dges.asp?code=1201&codc=9752,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9752&code=1201,119.4,114,118.4,121,115.7,116
9130,Equinicultura,Licenciatura - 1º ciclo,3125,Instituto Politécnico de Portalegre - Escola Superior de Biociências de Elvas,ESBE,5.4.410,https://infocursos.medu.pt/dges.asp?code=3125&codc=9130,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9130&code=3125,,,124.5,143.3,134.3,123.5
9754,Escultura,Licenciatura - 1º ciclo,1502,Universidade de Lisboa - Faculdade de Belas-Artes,FBAUL,5.4.108,https://infocursos.medu.pt/dges.asp?code=1502&codc=9754,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9754&code=1502,151.5,161,146.8,150.5,146.8,157
9381,Estatística Aplicada,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,FCUL,5.4.111,https://infocursos.medu.pt/dges.asp?code=1503&codc=9381,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9381&code=1503,145.5,156.3,147,145.8,128.8,115
9381,Estatística Aplicada,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.168,https://infocursos.medu.pt/dges.asp?code=1000&codc=9381,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9381&code=1000,136.4,144.2,122,135.2,117,114.5
9131,Estudos Africanos,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,FLUL,5.4.116,https://infocursos.medu.pt/dges.asp?code=1506&codc=9131,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9131&code=1506,132.5,136.5,124.5,136.5,119.5,124.5
9132,Estudos Artísticos,Licenciatura - 1º ciclo,505,Universidade de Coimbra - Faculdade de Letras,FLUC,5.4.80,https://infocursos.medu.pt/dges.asp?code=505&codc=9132,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9132&code=505,,,,,,
9132,Estudos Artísticos,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,FLUL,5.4.117,https://infocursos.medu.pt/dges.asp?code=1506&codc=9132,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9132&code=1506,,,,,145.8,145
9914,Estudos Asiáticos,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,FLUL,5.4.117,https://infocursos.medu.pt/dges.asp?code=1506&codc=9914,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9914&code=1506,148.5,146.5,146,,132,134.8
